ob_code,ra,dec,equinox,priority,exptime,resolution,proposal_id,rank,grade
obj278_eet7200,243.048432,54.158186,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj279_eet7200,243.058733,54.158611,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj280_eet7200,242.580883,54.158846,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj281_eet1800,243.402034,54.157496,J2000.0,3.0,1800.0,L,S24B-QN017,8.0,a
obj282_eet7200,243.471887,54.146096,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj283_eet1800,243.008704,54.1619,J2000.0,6.0,1800.0,L,S24B-QN017,8.0,a
obj284_eet1800,242.464667,54.160796,J2000.0,2.0,1800.0,L,S24B-QN017,8.0,a
obj285_eet7200,243.248745,54.157521,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj286_eet1800,243.321655,54.150762,J2000.0,8.0,1800.0,L,S24B-QN017,8.0,a
obj287_eet7200,242.396897,54.179058,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj288_eet7200,242.491299,54.178084,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj289_eet1800,243.37723,54.17364,J2000.0,9.0,1800.0,L,S24B-QN017,8.0,a
obj290_eet7200,242.753585,54.174141,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj291_eet1800,243.636121,54.16395,J2000.0,8.0,1800.0,L,S24B-QN017,8.0,a
obj292_eet7200,242.38464,54.162776,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj293_eet7200,242.789843,54.18442,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj294_eet7200,242.791975,54.189343,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj295_eet7200,242.974282,54.121343,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj296_eet1800,243.027559,54.156947,J2000.0,5.0,1800.0,L,S24B-QN017,8.0,a
obj297_eet7200,243.300732,54.143918,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj298_eet7200,242.715907,54.1413,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj299_eet7200,243.462169,54.138998,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj300_eet7200,243.473733,54.132839,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj301_eet7200,243.600908,54.162419,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj302_eet7200,243.538474,54.164615,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj303_eet7200,243.697764,54.182674,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj304_eet7200,243.409624,54.120698,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj305_eet1800,243.501512,54.114887,J2000.0,5.0,1800.0,L,S24B-QN017,8.0,a
obj306_eet7200,242.886492,54.114891,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj307_eet7200,242.811591,54.138801,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj308_eet7200,243.08179,54.152718,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj309_eet1800,243.448869,54.108146,J2000.0,1.0,1800.0,L,S24B-QN017,8.0,a
obj310_eet7200,242.786422,54.107966,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj311_eet7200,243.337364,54.106216,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj312_eet7200,242.731196,54.136743,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj313_eet7200,243.397867,54.132523,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj314_eet7200,242.802293,54.127782,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj315_eet7200,243.083056,54.085811,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj316_eet1800,243.106355,54.084788,J2000.0,2.0,1800.0,L,S24B-QN017,8.0,a
obj317_eet7200,242.707621,54.120424,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj318_eet7200,242.702555,54.107829,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj319_eet7200,242.581462,54.133589,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj320_eet7200,243.293732,54.12558,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj321_eet7200,243.355121,54.12842,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj322_eet7200,242.760336,54.130364,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj323_eet7200,242.666293,54.116537,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj324_eet7200,242.65471,54.112198,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj325_eet7200,242.668812,54.108465,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj326_eet7200,242.678377,54.109654,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj327_eet7200,242.692854,54.115461,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj328_eet7200,242.69494,54.110079,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj329_eet1800,243.186251,54.105081,J2000.0,6.0,1800.0,L,S24B-QN017,8.0,a
obj330_eet7200,242.571861,54.111061,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj331_eet7200,242.445963,54.137951,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj332_eet7200,242.466541,54.134978,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj333_eet7200,242.550687,54.127314,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj334_eet7200,242.594558,54.124765,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj335_eet7200,242.934643,54.088967,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj336_eet7200,242.31023,54.138924,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj337_eet7200,242.349168,54.137531,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj338_eet7200,242.351152,54.13567,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj339_eet7200,243.035998,54.1253,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj340_eet7200,242.517271,54.128951,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj341_eet7200,242.990365,54.115333,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj342_eet7200,242.969548,54.100945,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj343_eet1800,243.555121,54.130218,J2000.0,7.0,1800.0,L,S24B-QN017,8.0,a
obj344_eet1800,243.584539,54.129071,J2000.0,9.0,1800.0,L,S24B-QN017,8.0,a
obj345_eet7200,243.00781,54.125633,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj346_eet7200,242.389755,54.129847,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj347_eet7200,242.819421,54.084865,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj348_eet7200,242.843854,54.0837,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj349_eet7200,242.441018,54.15702,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj350_eet7200,242.488905,54.154709,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj351_eet1800,242.780557,54.148462,J2000.0,2.0,1800.0,L,S24B-QN017,8.0,a
obj352_eet7200,243.551359,54.106259,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj353_eet7200,242.906228,54.138671,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj354_eet7200,242.908394,54.140817,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj355_eet1800,242.972015,54.126141,J2000.0,2.0,1800.0,L,S24B-QN017,8.0,a
obj356_eet7200,242.347738,54.131919,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj357_eet7200,242.757814,54.08335,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj358_eet7200,242.894067,54.116472,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj359_eet7200,242.897601,54.120623,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj360_eet7200,242.685814,54.086204,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj361_eet7200,242.641606,54.090402,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj362_eet7200,243.047324,54.068126,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj363_eet7200,243.077421,54.066039,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj364_eet7200,242.865515,54.09987,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj365_eet1800,242.870515,54.131985,J2000.0,2.0,1800.0,L,S24B-QN017,8.0,a
obj366_eet7200,242.533416,54.089633,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj367_eet7200,242.587737,54.086997,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj368_eet7200,243.037804,54.063393,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj369_eet7200,242.667834,54.106583,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj370_eet7200,242.732611,54.10556,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj371_eet7200,242.738661,54.102488,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj372_eet7200,243.235049,54.09601,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj373_eet7200,242.687683,54.096301,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj374_eet7200,243.508329,54.27158,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj375_eet7200,243.537609,54.268993,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj376_eet7200,243.538662,54.268095,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj377_eet7200,243.387498,54.081878,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj378_eet7200,242.83534,54.07921,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj379_eet7200,242.898151,54.070355,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj380_eet7200,242.930885,54.061486,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj381_eet7200,242.656232,54.103161,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj382_eet7200,243.125527,54.098793,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj383_eet7200,243.13074,54.098923,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj384_eet7200,242.658004,54.091895,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj385_eet7200,242.662586,54.098295,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj386_eet7200,243.32404,54.077836,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj387_eet7200,242.738375,54.082523,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj388_eet7200,242.750815,54.0819,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj389_eet7200,242.849801,54.069554,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj390_eet7200,242.849852,54.069786,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj391_eet7200,242.583093,54.095068,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj392_eet7200,242.593146,54.096086,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj393_eet7200,242.627977,54.09506,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj394_eet7200,243.380723,54.266322,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj395_eet7200,243.425337,54.26642,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj396_eet1800,243.229323,54.080084,J2000.0,2.0,1800.0,L,S24B-QN017,8.0,a
obj397_eet7200,242.675775,54.082266,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj398_eet7200,242.768529,54.070048,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj399_eet1800,242.769983,54.071957,J2000.0,5.0,1800.0,L,S24B-QN017,8.0,a
obj400_eet7200,242.812536,54.063073,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj401_eet7200,242.818009,54.065603,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj402_eet7200,243.295125,54.2729,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj403_eet7200,243.307394,54.072853,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj404_eet7200,243.34105,54.073905,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj405_eet7200,242.736955,54.069411,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj406_eet7200,243.479792,54.09834,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj407_eet1800,242.935561,54.094461,J2000.0,9.0,1800.0,L,S24B-QN017,8.0,a
obj408_eet7200,242.945555,54.095481,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj409_eet7200,243.372684,54.090744,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj410_eet7200,243.404237,54.088557,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj411_eet7200,243.204374,54.269231,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj412_eet7200,243.236962,54.268582,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj413_eet1800,243.200603,54.066396,J2000.0,8.0,1800.0,L,S24B-QN017,8.0,a
obj414_eet7200,243.212837,54.0663,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj415_eet1800,243.219395,54.071137,J2000.0,6.0,1800.0,L,S24B-QN017,8.0,a
obj416_eet7200,243.255585,54.07289,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj417_eet7200,242.66016,54.072982,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj418_eet7200,243.080347,54.054663,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj419_eet7200,243.113564,54.053714,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj420_eet1800,243.3653,54.098783,J2000.0,8.0,1800.0,L,S24B-QN017,8.0,a
obj421_eet7200,243.304401,54.091025,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj422_eet7200,243.873607,54.263209,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj423_eet7200,243.143459,54.058553,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj424_eet7200,243.154821,54.392873,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj425_eet7200,242.909495,54.267107,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj426_eet7200,242.946534,54.267285,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj427_eet7200,243.095803,54.058399,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj428_eet7200,242.78023,54.093623,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj429_eet7200,243.155195,54.08926,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj430_eet7200,243.160689,54.087438,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj431_eet7200,242.990919,54.397467,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj432_eet7200,243.07673,54.392116,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj433_eet7200,242.399036,54.391499,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj434_eet7200,242.860382,54.272005,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj435_eet7200,242.865861,54.267496,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj436_eet7200,242.886814,54.272849,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj437_eet1800,243.213537,54.28131,J2000.0,5.0,1800.0,L,S24B-QN017,8.0,a
obj438_eet7200,243.219553,54.279501,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj439_eet7200,243.223521,54.282262,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj440_eet7200,242.639264,54.277599,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj441_eet7200,242.712838,54.410239,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj442_eet7200,242.374127,54.398331,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj443_eet7200,242.800058,54.268222,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj444_eet1800,242.814243,54.274301,J2000.0,3.0,1800.0,L,S24B-QN017,8.0,a
obj445_eet7200,243.638094,54.264748,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj446_eet7200,242.996532,54.262244,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj447_eet7200,243.012121,54.259707,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj448_eet7200,243.029679,54.266135,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj449_eet7200,243.10478,54.278129,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj450_eet7200,242.536841,54.279703,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj451_eet7200,243.509944,54.392309,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj452_eet7200,242.736229,54.271925,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj453_eet7200,242.887343,54.264668,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj454_eet7200,242.891378,54.263532,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj455_eet7200,243.02861,54.282209,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj456_eet7200,242.533174,54.279618,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj457_eet7200,242.534231,54.277952,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj458_eet7200,244.025879,54.267516,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj459_eet7200,243.42108,54.393826,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj460_eet1800,244.020686,54.264522,J2000.0,5.0,1800.0,L,S24B-QN017,8.0,a
obj461_eet7200,243.455256,54.257866,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj462_eet7200,243.481834,54.260541,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj463_eet7200,242.854884,54.261412,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj464_eet7200,242.870409,54.265229,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj465_eet7200,242.931321,54.274604,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj466_eet7200,243.948197,54.273594,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj467_eet7200,243.40253,54.396398,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj468_eet1800,242.457991,54.268866,J2000.0,3.0,1800.0,L,S24B-QN017,8.0,a
obj469_eet7200,243.98954,54.263892,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj470_eet1800,243.353503,54.258622,J2000.0,3.0,1800.0,L,S24B-QN017,8.0,a
obj471_eet7200,243.392483,54.260451,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj472_eet7200,242.856959,54.274911,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj473_eet7200,242.86232,54.278402,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj474_eet7200,242.875127,54.277169,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj475_eet7200,242.878699,54.276212,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj476_eet7200,242.886307,54.280037,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj477_eet7200,242.8879,54.275335,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj478_eet7200,242.891752,54.276402,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj479_eet1800,242.899721,54.27626,J2000.0,8.0,1800.0,L,S24B-QN017,8.0,a
obj480_eet7200,243.899123,54.271709,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj481_eet1800,242.412991,54.27401,J2000.0,7.0,1800.0,L,S24B-QN017,8.0,a
obj482_eet7200,242.438857,54.272853,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj483_eet7200,243.929951,54.266019,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj484_eet7200,242.739323,54.258246,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj485_eet1800,242.749638,54.259854,J2000.0,7.0,1800.0,L,S24B-QN017,8.0,a
obj486_eet7200,242.489978,54.398924,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj487_eet7200,242.520777,54.395549,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj488_eet1800,243.799063,54.383158,J2000.0,6.0,1800.0,L,S24B-QN017,8.0,a
obj489_eet7200,243.199125,54.38293,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj490_eet7200,241.846594,54.403446,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj491_eet7200,243.820011,54.394523,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj492_eet7200,241.79514,54.39471,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj493_eet1800,243.161886,54.390748,J2000.0,6.0,1800.0,L,S24B-QN017,8.0,a
obj494_eet7200,242.37361,54.403072,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj495_eet1800,243.757954,54.396922,J2000.0,6.0,1800.0,L,S24B-QN017,8.0,a
obj496_eet7200,243.781292,54.396384,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj497_eet7200,243.782452,54.392345,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj498_eet7200,241.759893,54.397328,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj499_eet7200,243.654089,54.386809,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj500_eet7200,243.666536,54.387147,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj501_eet7200,243.082362,54.388111,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj502_eet7200,243.622186,54.393269,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj503_eet7200,243.650038,54.397318,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj504_eet7200,243.660945,54.397667,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj505_eet7200,243.36919,54.377208,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj506_eet1800,242.07805,54.409753,J2000.0,3.0,1800.0,L,S24B-QN017,8.0,a
obj507_eet7200,244.167411,54.390486,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj508_eet1800,243.321974,54.379062,J2000.0,2.0,1800.0,L,S24B-QN017,8.0,a
obj509_eet7200,242.715452,54.381235,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj510_eet1800,244.11992,54.387971,J2000.0,7.0,1800.0,L,S24B-QN017,8.0,a
obj511_eet7200,242.711077,54.406877,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj512_eet1800,242.203488,54.401262,J2000.0,1.0,1800.0,L,S24B-QN017,8.0,a
obj513_eet7200,242.223703,54.402987,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj514_eet7200,243.298932,54.407878,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj515_eet7200,243.69946,54.377644,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj516_eet7200,243.732207,54.380751,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj517_eet7200,243.425924,54.386263,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj518_eet7200,243.447873,54.389997,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj519_eet7200,243.464872,54.387103,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj520_eet7200,243.38515,54.388883,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj521_eet7200,241.992702,54.403217,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj522_eet1800,243.566522,54.376293,J2000.0,4.0,1800.0,L,S24B-QN017,8.0,a
obj523_eet7200,242.605171,54.39562,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj524_eet7200,242.613394,54.393986,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj525_eet7200,243.953487,54.387803,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj526_eet1800,241.9737,54.407244,J2000.0,3.0,1800.0,L,S24B-QN017,8.0,a
obj527_eet7200,243.934464,54.394729,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj528_eet7200,242.87085,54.37561,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj529_eet7200,242.873044,54.377973,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj530_eet7200,242.915565,54.377506,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj531_eet1800,242.328949,54.389891,J2000.0,1.0,1800.0,L,S24B-QN017,8.0,a
obj532_eet7200,243.725542,54.363961,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj533_eet7200,243.737268,54.363022,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj534_eet1800,243.7679,54.363356,J2000.0,8.0,1800.0,L,S24B-QN017,8.0,a
obj535_eet7200,244.154919,54.369703,J2000.0,1.0,7200.0,L,S24B-QN017,8.0,a
obj536_eet1800,242.248203,54.383655,J2000.0,9.0,1800.0,L,S24B-QN017,8.0,a
obj537_eet7200,242.093344,54.377131,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj538_eet7200,243.455183,54.368224,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj539_eet7200,243.458156,54.366774,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj540_eet7200,242.676796,54.384187,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj541_eet7200,244.112129,54.375832,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj542_eet7200,242.033548,54.379916,J2000.0,4.0,7200.0,L,S24B-QN017,8.0,a
obj543_eet7200,243.974407,54.370789,J2000.0,6.0,7200.0,L,S24B-QN017,8.0,a
obj544_eet7200,242.054795,54.389027,J2000.0,8.0,7200.0,L,S24B-QN017,8.0,a
obj545_eet7200,242.054703,54.387664,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj546_eet7200,243.493611,54.36439,J2000.0,2.0,7200.0,L,S24B-QN017,8.0,a
obj547_eet1800,243.545406,54.364569,J2000.0,7.0,1800.0,L,S24B-QN017,8.0,a
obj548_eet7200,243.182117,54.378755,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj549_eet7200,244.206735,54.384951,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj550_eet7200,241.991511,54.389513,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj551_eet7200,242.037791,54.385374,J2000.0,9.0,7200.0,L,S24B-QN017,8.0,a
obj552_eet7200,243.932211,54.375913,J2000.0,5.0,7200.0,L,S24B-QN017,8.0,a
obj553_eet1800,243.936822,54.378253,J2000.0,8.0,1800.0,L,S24B-QN017,8.0,a
obj554_eet7200,243.48426,54.358407,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
obj555_eet7200,242.523795,54.376949,J2000.0,7.0,7200.0,L,S24B-QN017,8.0,a
obj556_eet7200,241.883331,54.379469,J2000.0,3.0,7200.0,L,S24B-QN017,8.0,a
